kc,kf,K,l,n_sim,C0av,C0bav,F0av,Cav,Cbav,Fav,r,ER,std,mean
0.455,0.99,0.9,0.1,92.0,0.5771186440677966,0.009862392343775554,0.07214296001841967,0.5593548387096775,0.011442962152890796,0.07816024164313295,31,6.691896761872908,0.040753417278560855,0.1115316126978818
0.455,0.99,0.9,0.1,93.0,0.3564406779661017,0.0025547826798503247,0.0446564180522031,0.3240641711229947,0.0026825435254992035,0.04733555768437366,34,27.70732128377895,1.8077091178199522,0.4617886880629827
0.455,0.99,0.9,0.1,94.0,0.3767796610169492,0.003558875803275942,0.04806863577906566,0.45142857142857146,0.005375618319225344,0.0579840078019553,36,17.104270393050417,1.2881329951604075,0.2850711732175069
0.455,0.99,0.9,0.1,95.0,0.4708474576271187,0.007200899889127662,0.058044139042667454,0.4741935483870967,0.008376942080549142,0.06277944323509084,31,17.439659312169184,1.2892887649348972,0.2906609885361529
0.455,0.99,0.9,0.1,96.0,0.44440677966101694,0.00673374953579583,0.05538894890345896,0.5110344827586207,0.008740171856733623,0.07289056377536254,30,7.3077032037040945,0.056454695814822466,0.12179505339506828
0.455,0.99,0.9,0.1,97.0,0.5598305084745763,0.008812914568184277,0.06845508119957756,0.5184782608695653,0.010825840614938593,0.0808649840654225,24,16.811606289984063,1.2853788870085827,0.280193438166401
0.455,0.99,0.9,0.1,98.0,0.343728813559322,0.004010583369222528,0.04375328742871909,0.4322660098522168,0.005621520631843622,0.06114350580593694,29,27.181747810701832,1.811662879681674,0.4530291301783639
0.455,0.99,0.9,0.1,99.0,0.46779661016949153,0.006747760797893655,0.059211005353143144,0.6339901477832511,0.011104880133427456,0.0862758846342542,29,6.9595064831264555,0.04467562722096146,0.11599177471877424
0.455,0.99,0.9,0.2,0.0,0.2824858757062147,0.006910708247631265,0.07679712644818422,0.17903225806451614,0.0047045170708975145,0.06591847983565763,32,59.495239711241304,2.854966670517848,0.9915873285206884
0.455,0.99,0.9,0.2,1.0,0.43977401129943505,0.01949345786868544,0.12323069511670914,0.4989247311827957,0.019122165503623407,0.15747935809671462,31,8.015650594278707,0.0442317633756509,0.1335941765713118
0.455,0.99,0.9,0.2,2.0,0.4632768361581921,0.016567294021408167,0.12667564349760949,0.39886039886039887,0.015695599175664335,0.13785961513912734,27,28.993048793627256,1.8451774156221672,0.4832174798937876
0.455,0.99,0.9,0.2,3.0,0.31412429378531076,0.009463997603401915,0.08847710943979148,0.3027956989247312,0.010483345192572525,0.0940510220668551,31,49.13432018902194,2.5720232460672197,0.8189053364836989
0.455,0.99,0.9,0.2,4.0,0.303728813559322,0.011299725421960206,0.08713567459899818,0.33787878787878795,0.015388242295653075,0.1119184715316181,33,7.824715932750498,0.052712044696619276,0.1304119322125083
0.455,0.99,0.9,0.2,5.0,0.5712994350282486,0.023832513581520543,0.15849482142747398,0.4968660968660969,0.017580780481382566,0.16070685917398883,27,18.09287153262597,1.3051550804386833,0.30154785887709945
0.455,0.99,0.9,0.2,6.0,0.3864406779661017,0.011703730833948706,0.10794666068618286,0.3237076648841355,0.013261600488052859,0.10268468778451963,34,18.489316222287446,1.3161229516313493,0.3081552703714573
0.455,0.99,0.9,0.2,7.0,0.36293785310734467,0.010473901255141556,0.10322412737639367,0.35978835978835977,0.013534767345222229,0.12332266555670444,28,18.16939861378492,1.3185301161201026,0.30282331022974873
0.455,0.99,0.9,0.2,8.0,0.3877966101694916,0.015450957806208185,0.10997689955653805,0.38518518518518513,0.01308664568449122,0.1277970789760328,27,7.765011516004398,0.04238685898074819,0.12941685860007326
0.455,0.99,0.9,0.2,9.0,0.39683615819209045,0.014817590145089888,0.1073323391239885,0.4163992869875223,0.015848063793259693,0.12713986533231564,34,18.252382753097585,1.3167124175565226,0.3042063792182931
0.455,0.99,0.9,0.2,10.0,0.4524293785310735,0.019100284399452886,0.12518186188422809,0.4193103448275862,0.023575588621666425,0.1316987401760904,30,8.13366036371714,0.06505844867104485,0.13556100606195234
0.455,0.99,0.9,0.2,11.0,0.44700564971751416,0.017371703212755076,0.12543794473146913,0.4886021505376344,0.019355405741992408,0.15226857800428983,31,8.27564457851188,0.07253886130588408,0.13792740964186467
0.455,0.99,0.9,0.2,12.0,0.4709604519774012,0.021509895871898433,0.1304444501008262,0.4560919540229886,0.025277501890366247,0.14497464398722265,30,17.992802641822177,1.3036503605355172,0.29988004403036955
0.455,0.99,0.9,0.2,13.0,0.2924293785310735,0.008965538396689747,0.08216727199021656,0.34415954415954414,0.014796655625058018,0.11312515991672145,27,28.683206460202623,1.846813106860083,0.47805344100337754
0.455,0.99,0.9,0.2,14.0,0.32000000000000006,0.006802847235037418,0.09147200495088323,0.2692063492063492,0.00578625482530871,0.0845950711085288,36,38.64255417193804,2.2450557841216345,0.6440425695323004
0.455,0.99,0.9,0.2,15.0,0.32090395480225986,0.007397795637300724,0.08990546265863568,0.2606060606060606,0.004725418478092819,0.08466860472190528,33,28.601888449595215,1.8476258332765851,0.47669814082658674
0.455,0.99,0.9,0.2,16.0,0.4063276836158192,0.010423319335772471,0.11295529876539245,0.3113978494623656,0.00738730312052475,0.10248569608582647,31,38.588913821476304,2.231173598271627,0.6431485636912714
0.455,0.99,0.9,0.2,17.0,0.34259887005649725,0.012556331657985906,0.09590705443638785,0.3403225806451613,0.017186306578030167,0.11172756448533022,32,38.95471428874226,2.23728708459222,0.6492452381457042
0.455,0.99,0.9,0.2,18.0,0.6296045197740113,0.027314052718367916,0.17143240250977984,0.5462068965517242,0.027478829756372603,0.16976955382343706,30,7.513412753266888,0.03171688938973416,0.12522354588778142
0.455,0.99,0.9,0.2,19.0,0.3864406779661017,0.010412515085528722,0.1053077213559952,0.4190476190476191,0.012219650061487852,0.13648865152463371,28,49.10316450101831,2.5676050504908927,0.8183860750169719
0.455,0.99,0.9,0.2,20.0,0.5062146892655367,0.018563500276194623,0.14195452343070075,0.4877005347593583,0.017879270993058048,0.152758065418463,34,8.074120069434626,0.05943725308954824,0.13456866782391044
0.455,0.99,0.9,0.2,21.0,0.41446327683615825,0.01682156802295414,0.11509668942841739,0.5190730837789662,0.02792011525085453,0.15334536460016446,34,18.005678599496143,1.314960322000335,0.3000946433249356
0.455,0.99,0.9,0.2,22.0,0.3642937853107345,0.010641558739099862,0.10053554763555744,0.34545454545454546,0.011858240808530216,0.11508654675178519,33,18.4052356464539,1.3229842202167246,0.3067539274408982
0.455,0.99,0.9,0.2,23.0,0.2974011299435029,0.007266355282561969,0.08656231895696809,0.3192118226600985,0.007546859456709204,0.10871849460985415,29,17.863528357839094,1.3221235445773234,0.2977254726306515
0.455,0.99,0.9,0.2,24.0,0.3737853107344633,0.01271054030342514,0.10514929084925251,0.27783251231527095,0.005450940925256137,0.09224742203899017,29,18.04441667965806,1.325979029451556,0.300740277994301
0.455,0.99,0.9,0.2,25.0,0.44745762711864406,0.013012233393141939,0.12433995831644487,0.43586206896551727,0.011344460542964525,0.1270694288728019,30,28.307448473940678,1.840096876364721,0.4717908078990111
0.455,0.99,0.9,0.2,26.0,0.5220338983050847,0.01807109822514425,0.14113637316860708,0.5396825396825397,0.021884587007941027,0.16730770136379874,28,38.29181541766332,2.2330950733678634,0.6381969236277222
0.455,0.99,0.9,0.2,27.0,0.3737853107344633,0.012747663732179218,0.10733907361483477,0.35435435435435436,0.013109246627136483,0.1105995097785308,37,18.08009027839685,1.3152439526238642,0.30133483797328087
0.455,0.99,0.9,0.2,28.0,0.34576271186440677,0.008834901544162542,0.0978481757233122,0.29393939393939394,0.006965475875243333,0.08897595783781119,33,38.689013592886695,2.2485004864073876,0.644816893214778
0.455,0.99,0.9,0.2,29.0,0.3204519774011299,0.010716536279706142,0.08978431455549767,0.4080645161290323,0.019812402233473782,0.11970738691663706,32,18.64208505602727,1.3191141718967079,0.3107014176004545
0.455,0.99,0.9,0.2,30.0,0.34531073446327687,0.009961926401790121,0.09433785159551869,0.37109243697478994,0.01309765676203507,0.11621541369293041,35,19.339437863739516,1.3222226936015835,0.32232396439565875
0.455,0.99,0.9,0.2,31.0,0.296949152542373,0.010105467253905272,0.08422577444477665,0.2699507389162562,0.014786449919457812,0.09383548673419344,29,17.95133168958745,1.319932043709203,0.2991888614931241
0.455,0.99,0.9,0.2,32.0,0.2974011299435028,0.00854416379327799,0.08316411580097369,0.3113978494623656,0.008627688434864805,0.10487726733103804,31,28.522990384645034,1.8502430721426282,0.4753831730774174
0.455,0.99,0.9,0.2,33.0,0.3733333333333333,0.010756346280507737,0.10094182144388164,0.36847290640394087,0.01012276983792195,0.12324248250861942,29,49.12096831629375,2.575408357244323,0.8186828052715627
0.455,0.99,0.9,0.2,34.0,0.456949152542373,0.016132248614031234,0.12868133609889887,0.3508021390374332,0.01640816128867191,0.1052692082225633,34,17.740918341325358,1.3194284064254875,0.29568197235542265
0.455,0.99,0.9,0.2,35.0,0.40090395480226,0.012166701138121516,0.11159866739356335,0.39630769230769236,0.017067853838270024,0.13175062894891607,26,38.7021740830647,2.2423776504873496,0.645036234717745
0.455,0.99,0.9,0.2,36.0,0.3168361581920904,0.009139301766133567,0.08878851424130148,0.5164021164021164,0.018441500361772514,0.1555753231530896,28,8.123181003354777,0.04929684987427041,0.13538635005591296
0.455,0.99,0.9,0.2,37.0,0.4601129943502825,0.017937424828922296,0.12902956459967713,0.5857549857549859,0.026403273544851807,0.1777637170973413,27,7.529449512964505,0.04835327519554019,0.12549082521607507
0.455,0.99,0.9,0.2,38.0,0.41084745762711866,0.016182083945799747,0.11676398407826699,0.6222222222222223,0.02836080807594418,0.19585056462906789,28,8.077741867915238,0.04130703848461938,0.13462903113192062
0.455,0.99,0.9,0.2,39.0,0.3665536723163842,0.00977328095369943,0.10318976058067118,0.3242424242424242,0.011348154608584907,0.1049218065387279,33,28.029447080729614,1.8415969622984552,0.46715745134549364
0.455,0.99,0.9,0.2,40.0,0.33310734463276837,0.011416222064855243,0.09516230697439332,0.42751322751322757,0.0195323476371926,0.1427235194757728,28,7.880490136649021,0.055994000470261485,0.13134150227748365
0.455,0.99,0.9,0.2,41.0,0.24451977401129943,0.005828939762429535,0.06741820391708159,0.17424242424242428,0.004068714174057451,0.06121549711309986,33,59.755143375378864,2.8559321238740845,0.9959190562563144
0.455,0.99,0.9,0.2,42.0,0.5315254237288136,0.021701511803105627,0.1460448531134195,0.6500000000000001,0.03054833546462926,0.19209238223570851,33,28.273844624522088,1.8311420806652459,0.4712307437420348
0.455,0.99,0.9,0.2,43.0,0.4768361581920904,0.022061942500929965,0.13306375276220445,0.4404301075268817,0.023798706940778968,0.13855960552233404,31,18.23210433172316,1.3079315758014352,0.30386840552871935
0.455,0.99,0.9,0.2,44.0,0.3159322033898305,0.005473560472972439,0.08739308004455625,0.26584615384615384,0.004378095573696924,0.09336798997572648,26,59.225728763540616,2.842637048836798,0.9870954793923434
0.455,0.99,0.9,0.2,45.0,0.33084745762711865,0.010451006701374497,0.09314646496418376,0.34752688172043017,0.013070177326278208,0.10868114497730264,31,28.558349271735356,1.849432771787757,0.475972487862256
0.455,0.99,0.9,0.2,46.0,0.30824858757062146,0.011592562045356499,0.08754816814144617,0.2979310344827586,0.015970323693016892,0.1018839108662746,30,29.00322241099254,1.8569783853299207,0.48338704018320894
0.455,0.99,0.9,0.2,47.0,0.36474576271186443,0.011852840828445137,0.10135423323964406,0.3527093596059114,0.013105465755057092,0.12126257047110377,29,28.250089062140066,1.8471463821049414,0.4708348177023344
0.455,0.99,0.9,0.2,48.0,0.40361581920903955,0.012867649957151187,0.11338783147325407,0.3842364532019704,0.015772788136957625,0.1242869457960531,29,28.278660731707046,1.841441297303375,0.4713110121951175
0.455,0.99,0.9,0.2,49.0,0.4406779661016949,0.016545482545164313,0.12046784332556658,0.3884057971014493,0.022190760914809114,0.14212976463258237,24,7.956082349335573,0.04563067485333123,0.13260137248892623
0.455,0.99,0.9,0.2,50.0,0.26621468926553676,0.007513191574825545,0.07442726829839784,0.2574712643678161,0.007983397982934067,0.08476449872761754,30,39.22674955447857,2.246037312688922,0.6537791592413097
0.455,0.99,0.9,0.2,51.0,0.49536723163841817,0.018776187429094933,0.138864546653874,0.6660098522167487,0.034606907349454284,0.20646535409836497,29,18.109277371688506,1.3111712289352595,0.3018212895281417
0.455,0.99,0.9,0.2,52.0,0.36610169491525424,0.009626227101078248,0.10429539876686159,0.46039886039886047,0.010539575983454105,0.13750392063857989,27,17.788082373500274,1.3150475433908204,0.2964680395583379
0.455,0.99,0.9,0.2,53.0,0.3114124293785311,0.00813365354317128,0.08671170522073043,0.3096774193548387,0.011003551563125673,0.10221871569619262,31,28.30470682423286,1.8454073741399952,0.47174511373721434
0.455,0.99,0.9,0.2,54.0,0.29920903954802264,0.01059192757228321,0.08559515749305274,0.3517460317460318,0.01353848622799993,0.11086923233116663,36,8.33176629566708,0.0709843091630314,0.13886277159445132
0.455,0.99,0.9,0.2,55.0,0.3154802259887006,0.011231233003515622,0.08898300752645533,0.3709677419354839,0.014047191679179115,0.11071007199444144,32,18.003984599427305,1.3197351040163376,0.300066409990455
0.455,0.99,0.9,0.2,56.0,0.32361581920903953,0.008513752121122537,0.09047953090654327,0.4450574712643678,0.01455962969488686,0.13489957064492006,30,39.12724784115877,2.2468374579113024,0.6521207973526462
0.455,0.99,0.9,0.2,57.0,0.3887005649717514,0.010761874411483085,0.10667834747518104,0.4,0.014542976260451134,0.1264583810003988,33,8.231731586533131,0.06714231433675885,0.1371955264422188
0.455,0.99,0.9,0.2,58.0,0.3651977401129944,0.010868321290767443,0.10139730101589246,0.27199999999999996,0.006214682254019102,0.10090510027809506,25,28.481317890908723,1.8457103778852262,0.4746886315151454
0.455,0.99,0.9,0.2,59.0,0.38372881355932204,0.010820160082231398,0.10993847782495306,0.3129032258064516,0.008479617036719456,0.10710056475721133,32,7.428273929287857,0.03905555461378069,0.12380456548813093
0.455,0.99,0.9,0.2,60.0,0.40271186440677964,0.013736568404869509,0.11218292736023844,0.39802955665024636,0.015967652171627118,0.1203896877013476,29,18.25800606486299,1.3219125614973986,0.30430010108104993
0.455,0.99,0.9,0.2,61.0,0.4858757062146894,0.017802701787630243,0.13632154590390344,0.364021164021164,0.010358005759563036,0.12037380417385704,28,7.9030810653930015,0.05033881042915264,0.13171801775654998
0.455,0.99,0.9,0.2,62.0,0.3575141242937854,0.012699886040442965,0.10186136572636338,0.4472906403940887,0.021502640862526276,0.14223080269354482,29,7.971278337133479,0.05029127515037239,0.13285463895222463
0.455,0.99,0.9,0.2,63.0,0.3661016949152543,0.00979121160170303,0.1022155528585465,0.2560846560846561,0.005527475372599029,0.08878026458445129,28,38.40691975647165,2.2345817946202033,0.6401153292745276
0.455,0.99,0.9,0.2,64.0,0.45062146892655375,0.01556937881552421,0.123410194835091,0.34924731182795693,0.012693964252937381,0.1200382042711483,31,7.974696859427947,0.051644503124844095,0.1329116143237991
0.455,0.99,0.9,0.2,65.0,0.37966101694915255,0.011422767901040567,0.10495600211810859,0.32592592592592595,0.016043287991920757,0.10883546239919416,28,28.669384617898423,1.8491365936927378,0.47782307696497367
0.455,0.99,0.9,0.2,66.0,0.22824858757062147,0.0047035040742066355,0.06581536851506355,0.23798319327731096,0.005699827057338832,0.07753872080209363,35,39.162025505981106,2.255596897015475,0.6527004250996851
0.455,0.99,0.9,0.2,67.0,0.384632768361582,0.012725731084748,0.10808465973901869,0.3094474153297683,0.009432483298293331,0.1042084978534008,34,18.061762441915597,1.3119975715955132,0.30102937403192664
0.455,0.99,0.9,0.2,68.0,0.3701694915254238,0.01039550878292487,0.10401469314373049,0.3258064516129033,0.009726119089410413,0.10978264740780025,32,38.8231716790948,2.234081755727082,0.6470528613182466
0.455,0.99,0.9,0.2,69.0,0.40994350282485875,0.014833557599322379,0.11677465492150765,0.2678678678678678,0.00672631636808495,0.08663552183727251,37,7.792991165496511,0.03965237748766938,0.1298831860916085
0.455,0.99,0.9,0.2,70.0,0.27841807909604516,0.009073530085272393,0.07811897416285489,0.29591397849462364,0.012930917182521049,0.09810194556991607,31,18.99655052385409,1.3276880996024907,0.3166091753975681
0.455,0.99,0.9,0.2,71.0,0.2847457627118644,0.008354474740785836,0.08007890426050629,0.31612903225806455,0.007188773886663921,0.09010082882387349,32,18.242670640882785,1.3277891813772957,0.3040445106813797
0.455,0.99,0.9,0.2,72.0,0.37694915254237293,0.008642207031819803,0.10803269707173618,0.27354838709677415,0.0062375429500170524,0.09066058889206555,31,7.7764008726231415,0.055022005134749266,0.12960668121038574
0.455,0.99,0.9,0.2,73.0,0.43435028248587576,0.016237223370606495,0.12129024518765408,0.8,0.04379941527640131,0.24422175433106674,25,28.38007621857814,1.8361864017392817,0.47300127030963546
0.455,0.99,0.9,0.2,74.0,0.42033898305084744,0.013769131459509795,0.11880953472744415,0.38349206349206355,0.013813857966158971,0.11571855570585743,36,7.838817280038593,0.05714054629494527,0.13064695466730983
0.455,0.99,0.9,0.2,75.0,0.4018079096045198,0.013335215659807248,0.11053201906396826,0.4610752688172044,0.016463499275159,0.13759279197064553,31,18.530744791799442,1.3146373411119423,0.30884574652999064
0.455,0.99,0.9,0.2,76.0,0.2833898305084746,0.011394565709098048,0.08109999567785936,0.3822222222222222,0.0151608264907565,0.11761446098378975,36,8.498154886201878,0.06331490147314536,0.14163591477003132
0.455,0.99,0.9,0.2,77.0,0.35118644067796617,0.010841111397378991,0.09784277246273518,0.33287356321839084,0.010163543675082525,0.1091281599941732,30,38.620987488244104,2.2477013508882684,0.6436831248040684
0.455,0.99,0.9,0.2,78.0,0.4971751412429379,0.015519161449826973,0.13834254502762963,0.43182795698924736,0.017084626732508275,0.1292439941357956,31,7.833297047508778,0.05135708212496841,0.13055495079181298
0.455,0.99,0.9,0.2,79.0,0.32813559322033903,0.008841680693574532,0.08921374640494052,0.36168067226890754,0.010479627935929495,0.11469672998350977,35,29.49966768755695,1.8528613897249282,0.4916611281259492
0.455,0.99,0.9,0.2,80.0,0.36293785310734467,0.010919343341557747,0.1026568768342861,0.3850267379679144,0.0108484425203536,0.1170715593184974,34,18.23572990992305,1.3151106709487974,0.3039288318320509
0.455,0.99,0.9,0.2,81.0,0.4176271186440678,0.012017407436217035,0.11825913215272506,0.3595698924731183,0.008483783899498077,0.10217799865185902,31,7.512889540323362,0.04398186848989196,0.12521482567205605
0.455,0.99,0.9,0.2,82.0,0.3340112994350283,0.01036582179699322,0.09492064504201694,0.28374384236453204,0.00823580123535568,0.09121666616994842,29,28.510246052903707,1.8494257870917585,0.4751707675483951
0.455,0.99,0.9,0.2,83.0,0.4185310734463277,0.011933017944284384,0.11472341073096626,0.37419354838709684,0.010502349988386218,0.11138713401425554,32,38.70728902101925,2.233253282528279,0.6451214836836542
0.455,0.99,0.9,0.2,84.0,0.4013559322033899,0.015420532518923839,0.11147481757581923,0.4727272727272728,0.020034899747991518,0.14634727195754124,33,39.03023814390162,2.228163086730852,0.650503969065027
0.455,0.99,0.9,0.2,85.0,0.38372881355932204,0.01306810369163173,0.1082732448196573,0.43010752688172044,0.019286025211141783,0.13930973083138148,31,28.277240584957145,1.8491288086566544,0.4712873430826191
0.455,0.99,0.9,0.2,86.0,0.5798870056497175,0.02601420191225572,0.15878177611839472,0.5386666666666667,0.02377956939263791,0.17804490735896705,25,8.061601718819968,0.051899908438949705,0.13436002864699947
0.455,0.99,0.9,0.2,87.0,0.3642937853107346,0.012608864932417462,0.10242806543725623,0.4410084033613445,0.020993747252272484,0.13639499902716642,35,18.445863491508984,1.3123345026314561,0.3074310581918164
0.455,0.99,0.9,0.2,88.0,0.38327683615819214,0.009898476402825401,0.10592579195875972,0.4112903225806453,0.011647549306262397,0.1272346472355947,32,28.86663501121333,1.8420477109020443,0.48111058352022223
0.455,0.99,0.9,0.2,89.0,0.35389830508474573,0.01101634132194733,0.09984949021241654,0.349247311827957,0.012373789856664328,0.1143581948584759,31,28.95285740183865,1.8494331970895128,0.48254762336397766
0.455,0.99,0.9,0.2,90.0,0.5148022598870057,0.021651132531644975,0.14410294285563674,0.6271264367816094,0.034937777209032864,0.18858690239855147,30,7.904515644972098,0.04512177795626636,0.13174192741620164
0.455,0.99,0.9,0.2,91.0,0.3724293785310735,0.011914205333742512,0.10286357177386166,0.48319088319088316,0.0176170329447519,0.1469071293116003,27,49.33895616119383,2.5749468198484515,0.8223159360198972
0.455,0.99,0.9,0.2,92.0,0.312316384180791,0.007498693267557336,0.08653251847262576,0.2942528735632184,0.007691906821545263,0.09810396837034524,30,28.812384241204175,1.8490100259351383,0.48020640402006975
0.455,0.99,0.9,0.2,93.0,0.4149152542372882,0.014205704945388411,0.11636085145708541,0.21515151515151515,0.006892353836493807,0.07101896807220735,33,17.777604414072865,1.3154051678066645,0.2962934069012145
0.455,0.99,0.9,0.2,94.0,0.2856497175141243,0.004530264310115088,0.0821097306369819,0.3231527093596059,0.0058105615554301104,0.10587565408097926,29,18.364954639463008,1.324625299865347,0.30608257732438354
0.455,0.99,0.9,0.2,95.0,0.43344632768361585,0.015317555002183151,0.1203925226783696,0.40161290322580656,0.014267412029590757,0.13087431022315635,32,18.036218529579173,1.3099175194266506,0.30060364215965285
0.455,0.99,0.9,0.2,96.0,0.38553672316384185,0.012433125263011274,0.10554788416984329,0.416931216931217,0.014846149089153894,0.14012598276583113,28,28.557443936181443,1.8473196038163597,0.4759573989363574
0.455,0.99,0.9,0.2,97.0,0.41627118644067795,0.01182974335171471,0.11656246444486132,0.38939393939393946,0.011728361077739296,0.12803237396387698,33,8.050749702262053,0.057880605825560975,0.13417916170436753
0.455,0.99,0.9,0.2,98.0,0.31774011299435034,0.011408261250577348,0.0890208826172502,0.2621082621082621,0.00946217167277606,0.09146683743375457,27,39.117839063461744,2.245999690263745,0.651963984391029
0.455,0.99,0.9,0.2,99.0,0.42983050847457627,0.012580247515619336,0.1197493184280517,0.484923076923077,0.016941022064568326,0.15918699078765908,26,17.985318310859235,1.3149993214288205,0.2997553051809873
0.455,0.99,0.9,0.3,0.0,0.18429378531073445,0.005999445539680441,0.09159948515782734,0.13103448275862067,0.004742286039231028,0.09302176286995466,29,41.04841156148954,2.3364182050276563,0.6841401926914922
0.455,0.99,0.9,0.3,1.0,0.39943502824858756,0.024649931067153002,0.19013431336383624,0.3931034482758621,0.021376822870666338,0.20563272728388676,29,9.018235491384317,0.04553529729125021,0.15030392485640529
0.455,0.99,0.9,0.3,2.0,0.27129943502824855,0.01350823995667242,0.13145696649790242,0.21724137931034482,0.010031840305721684,0.12581194466149778,30,19.429487840547274,1.3580664532902347,0.3238247973424545
0.455,0.99,0.9,0.3,3.0,0.4109039548022598,0.026950611099844025,0.19617288653805479,0.4714942528735632,0.03324369399359571,0.24839096186702428,30,18.897735402384363,1.341616827797222,0.3149622567064061
0.455,0.99,0.9,0.3,4.0,0.23926553672316384,0.008608332342340578,0.11692677567287728,0.2754838709677419,0.008844955903112375,0.14895627126428523,31,19.81585686571357,1.374848487013454,0.3302642810952262
0.455,0.99,0.9,0.3,5.0,0.2776271186440678,0.014710012483297234,0.1302529143948094,0.3341935483870968,0.021526865908430014,0.17116952135067823,31,30.138647415289338,1.9061796108683002,0.5023107902548223
0.455,0.99,0.9,0.3,6.0,0.338135593220339,0.019197284351280004,0.16570928961739204,0.3186206896551724,0.02266791021085106,0.1644149702625029,30,29.37365077654785,1.8842304152176663,0.4895608462757975
0.455,0.99,0.9,0.3,7.0,0.30807909604519773,0.023281805263519716,0.1517115577065684,0.3429435483870968,0.030912632391745094,0.18742024182831765,32,8.813793691709789,0.05440986561320878,0.14689656152849645
0.455,0.99,0.9,0.3,8.0,0.4326553672316384,0.027460036404014117,0.20453085191385365,0.3293103448275862,0.021095470045669928,0.18198809438862718,29,8.901123571942925,0.05775324664294366,0.14835205953238206
0.455,0.99,0.9,0.3,9.0,0.3749152542372881,0.01984554979733692,0.1793986080726633,0.34774193548387095,0.025146620582944586,0.19336614969111265,31,30.084016982893374,1.8942187773395691,0.5014002830482228
0.455,0.99,0.9,0.3,10.0,0.3614689265536723,0.029697334615079892,0.16698976549778824,0.32215053763440854,0.024668910524494318,0.1751304057366829,31,9.722066063138335,0.08241313137492953,0.16203443438563886
0.455,0.99,0.9,0.3,11.0,0.34129943502824855,0.016298759602538283,0.16256117814378454,0.3081996434937611,0.016079185321230233,0.1707070459789756,34,9.142428755398234,0.06849799699819369,0.15237381258997057
0.455,0.99,0.9,0.3,12.0,0.3092655367231638,0.014965392212380487,0.151912881982779,0.35344827586206895,0.02117253748558123,0.20145021928813434,29,19.36397341101891,1.3498314412276677,0.32273289018364854
0.455,0.99,0.9,0.3,13.0,0.41446327683615813,0.02779126958858449,0.19709497131345566,0.45020161290322575,0.04056952802902685,0.2393009335932124,32,9.238160819411705,0.07238735262221616,0.1539693469901951
0.455,0.99,0.9,0.3,14.0,0.2562711864406779,0.00852127261200208,0.122109824970583,0.3170114942528735,0.01143289671697658,0.15750827203888898,30,61.60664330077983,2.9260767825340643,1.0267773883463305
0.455,0.99,0.9,0.3,15.0,0.24203389830508473,0.011938759789372148,0.11494606908975973,0.23172413793103444,0.01412629262805079,0.13595616051538822,30,62.18714382189516,2.923384883667704,1.0364523970315862
0.455,0.99,0.9,0.3,16.0,0.4484745762711864,0.025985818231828793,0.20960486809708168,0.5137096774193547,0.03775597732833597,0.26351764605475103,32,19.060331433415204,1.336398507796297,0.3176721905569201
0.455,0.99,0.9,0.3,17.0,0.41050847457627115,0.022935747869478842,0.19317687133366254,0.5907407407407408,0.04381715460360658,0.3050593793678511,28,30.407586777446365,1.8875433507850006,0.5067931129574396
0.455,0.99,0.9,0.3,18.0,0.33536723163841803,0.019397462405160822,0.15859696850186775,0.3251612903225806,0.021279016386854845,0.18233538037924543,31,30.285790010832795,1.9010277703354719,0.5047631668472133
0.455,0.99,0.9,0.3,19.0,0.26694915254237284,0.014266624735949548,0.13134889404475864,0.2589247311827957,0.015139161861826273,0.1487580877058876,31,9.301450897113613,0.057021344909487535,0.15502418161856024
0.455,0.99,0.9,0.3,20.0,0.3294350282485875,0.016065801100211063,0.15576999822715717,0.3942528735632185,0.015620478173853083,0.20240296409262404,30,40.52587395727701,2.2928981653672524,0.6754312326212834
0.455,0.99,0.9,0.3,21.0,0.2807909604519774,0.012504828578556403,0.13632906305469883,0.33565062388591804,0.018452778956323787,0.17945475097476923,34,19.495102515947842,1.3469161469140654,0.3249183752657973
0.455,0.99,0.9,0.3,22.0,0.2966101694915254,0.01724567741878091,0.14542391673559876,0.28965517241379307,0.021560976061802496,0.16958258065703705,29,19.444572721232074,1.3551109538596011,0.32407621202053444
0.455,0.99,0.9,0.3,23.0,0.3365536723163842,0.023111942379330598,0.15936883811386401,0.3791666666666666,0.03887126324864233,0.1901279809560972,33,20.001094525838923,1.3674111818252592,0.33335157543064864
0.455,0.99,0.9,0.3,24.0,0.3215254237288136,0.015230301369906631,0.15555313292393583,0.3574074074074074,0.020481026841453663,0.19562779242481165,28,19.309389756388793,1.3841534214802198,0.32182316260648
0.455,0.99,0.9,0.3,25.0,0.35118644067796606,0.025612799329698312,0.1637527441832108,0.4651612903225805,0.045087742365573336,0.22939567926641688,31,18.958170096925613,1.3569769738369228,0.3159695016154268
0.455,0.99,0.9,0.3,26.0,0.2855367231638418,0.011046610609490658,0.13803800780400652,0.26206896551724135,0.010057846325712985,0.15128695390604727,29,30.12972485617734,1.9041129041325904,0.5021620809362889
0.455,0.99,0.9,0.3,27.0,0.3064971751412429,0.018619192272601524,0.14570955745819833,0.36129032258064514,0.03125132588956811,0.1996101410919612,31,9.353815279233979,0.07745621876352614,0.15589692132056623
0.455,0.99,0.9,0.3,28.0,0.34288135593220337,0.022338395493735768,0.16627696181545992,0.337037037037037,0.022848777994893207,0.18832968216725746,28,8.749657248810147,0.0630304985836505,0.14582762081350248
